user_id,mss_length,maturity_store_segment
67047,424,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1967"",""1971"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2717"",""2726"",""2753"",""3263"",""3275"",""3276"",""3421"",""3422"",""3429"",""3493"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A21"",""A7"",""A13"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
67048,354,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A8""]"
67051,321,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2013"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2708"",""2717"",""2771"",""2772"",""3263"",""3429"",""3824"",""3826"",""3829"",""4110"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16""]"
67107,371,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1962"",""1965"",""1971"",""2004"",""2074"",""2107"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3275"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A10"",""A15"",""TAO_D11""]"
67109,360,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1962"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2451"",""2457"",""2461"",""2480"",""2769"",""2771"",""3190"",""3194"",""3421"",""3423"",""3428"",""3429"",""3670"",""3822"",""3823"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A20"",""A7"",""A14"",""A15""]"
67119,353,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3207"",""3275"",""3276"",""3429"",""3494"",""3649"",""3670"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A5"",""A13"",""A15""]"
67128,375,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1850"",""1881"",""1965"",""1967"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2753"",""2772"",""3190"",""3196"",""3208"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A7"",""A13"",""A15""]"
67133,377,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2241"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3207"",""3263"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6""]"
67134,372,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1970"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2708"",""2753"",""2769"",""3189"",""3195"",""3205"",""3263"",""3275"",""3276"",""3421"",""3429"",""3671"",""3823"",""3824"",""3826"",""4024"",""4110"",""A3"",""A7"",""A13"",""A15"",""A16""]"
67141,311,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2450"",""2457"",""2717"",""2726"",""2769"",""3263"",""3421"",""3423"",""3824"",""3826"",""4111"",""A21"",""A7"",""A14"",""A15""]"
67152,356,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3263"",""3275"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6""]"
67184,393,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2107"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A10"",""TAO_D11""]"
67199,356,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2753"",""2772"",""3263"",""3275"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6""]"
67203,369,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1971"",""1991"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3196"",""3263"",""3275"",""3276"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
67204,338,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1967"",""2071"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2451"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""3263"",""3421"",""3423"",""3429"",""3671"",""3824"",""3826"",""4111"",""A3"",""A7"",""A12"",""A15""]"
67205,359,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2453"",""2457"",""2717"",""2769"",""2770"",""2771"",""3263"",""3421"",""3422"",""3429"",""3822"",""3824"",""3826"",""4111"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
67211,344,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1968"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2455"",""2457"",""2717"",""2772"",""3189"",""3195"",""3205"",""3211"",""3263"",""3421"",""3429"",""3822"",""3823"",""3824"",""3826"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
67219,383,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1971"",""1991"",""2013"",""2074"",""2129"",""2165"",""2167"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2749"",""3263"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A7"",""A12""]"
67221,351,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1965"",""1967"",""1969"",""1971"",""2074"",""2107"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2708"",""2726"",""2769"",""3190"",""3196"",""3263"",""3275"",""3276"",""3429"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A10"",""TAO_D11""]"
67234,346,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2449"",""2457"",""2461"",""2480"",""2708"",""2717"",""2769"",""2771"",""3263"",""3275"",""3421"",""3429"",""3671"",""3822"",""3823"",""3824"",""3826"",""4024"",""4110"",""A7"",""A12"",""A15"",""A16""]"
67242,382,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2754"",""3190"",""3194"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""4004"",""4024"",""A7"",""A12"",""A15""]"
67247,355,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3207"",""3258"",""3263"",""3275"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
67250,333,"[""1190"",""1329"",""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1847"",""1849"",""1881"",""1882"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2270"",""2283"",""2312"",""2350"",""2456"",""2457"",""2717"",""2769"",""2770"",""3263"",""3421"",""3826"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
67255,347,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1965"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""3263"",""3421"",""3423"",""3428"",""3429"",""3671"",""3823"",""3824"",""3826"",""3962"",""4110"",""A7"",""A12"",""A15""]"
67270,375,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1969"",""1971"",""1991"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2754"",""2770"",""3263"",""3276"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3962"",""4004"",""A7"",""A12"",""A15""]"
67282,367,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3263"",""3423"",""3428"",""3429"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""4024"",""A20"",""A7"",""A14"",""A15""]"
67307,266,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2076"",""2167"",""2237"",""2239"",""2270"",""2283"",""2291"",""2312"",""2457"",""2461"",""2465"",""2480"",""2499"",""2708"",""2726"",""3263"",""3649"",""3670"",""A5"",""A9"",""SAO_D10""]"
67311,465,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1882"",""1962"",""1968"",""1971"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2237"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2448"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2753"",""2771"",""3189"",""3195"",""3205"",""3211"",""3263"",""3275"",""3276"",""3421"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""4110"",""A21"",""A6"",""A15"",""A16""]"
67319,389,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1962"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3192"",""3206"",""3263"",""3275"",""3276"",""3421"",""3429"",""3493"",""3649"",""3670"",""3823"",""3824"",""3826"",""3829"",""4024"",""4025"",""4027"",""4110"",""A7"",""A13"",""A15""]"
67324,356,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1969"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3275"",""3276"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
67326,369,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1849"",""1881"",""1962"",""1969"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2727"",""3190"",""3196"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A15""]"
67331,404,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2755"",""3190"",""3192"",""3275"",""3276"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A15""]"
67338,356,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2241"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3275"",""3429"",""3649"",""3670"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
67345,372,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2266"",""2270"",""2283"",""2313"",""2350"",""2454"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2769"",""2770"",""2771"",""2772"",""3263"",""3275"",""3429"",""3495"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A3"",""A7"",""A13"",""A15"",""A16""]"
67366,382,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2753"",""2771"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""A5"",""A12"",""A15""]"
67369,341,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3263"",""3275"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""4111"",""A6"",""A15""]"
67374,389,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1882"",""1970"",""2071"",""2074"",""2076"",""2077"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2449"",""2457"",""2708"",""2717"",""2771"",""3263"",""3275"",""3276"",""3421"",""3429"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
67375,309,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1971"",""2075"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2452"",""2457"",""2708"",""2717"",""2769"",""2771"",""2772"",""3258"",""3263"",""3429"",""3824"",""3826"",""3829"",""4111"",""A3"",""A7"",""A14"",""A15"",""A16""]"
67392,297,"[""1484"",""1496"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3263"",""3650"",""3671"",""3829"",""A20"",""A7"",""A13"",""A15""]"
67428,390,"[""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3190"",""3194"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""3983"",""4004"",""4024"",""A6"",""A15""]"
67440,403,"[""1189"",""1484"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1971"",""2071"",""2074"",""2129"",""2165"",""2166"",""2167"",""2174"",""2237"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2708"",""2717"",""2769"",""2770"",""2772"",""3263"",""3276"",""3421"",""3429"",""3494"",""3671"",""3822"",""3823"",""3824"",""3826"",""4024"",""4110"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
67450,322,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1970"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2449"",""2457"",""2461"",""2480"",""2771"",""3263"",""3428"",""3495"",""3670"",""3823"",""3824"",""3826"",""3829"",""4024"",""4110"",""A20"",""A3"",""A7"",""A14"",""A15"",""A16""]"
67457,381,"[""1189"",""1484"",""1496"",""1604"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2281"",""2283"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""3189"",""3193"",""3204"",""3263"",""3275"",""3276"",""3429"",""3493"",""3650"",""3671"",""3822"",""3823"",""3824"",""3826"",""3829"",""3962"",""4004"",""4024"",""A7"",""A12"",""A15"",""A16""]"
